row ID,row m/z,row retention time,20220504_groupB_DBGI_01_08_01.mzML Peak area,20220504_groupB_DBGI_01_08_02.mzML Peak area,20220504_groupB_DBGI_01_08_03.mzML Peak area,20220504_groupB_DBGI_01_08_04.mzML Peak area,20220504_groupB_DBGI_01_08_05.mzML Peak area,20220504_groupB_DBGI_01_08_06.mzML Peak area,20220504_groupB_DBGI_01_08_07.mzML Peak area,20220504_groupB_DBGI_01_08_08.mzML Peak area,20220504_groupB_DBGI_01_08_09.mzML Peak area,20220504_groupB_DBGI_01_08_10.mzML Peak area,20220504_groupB_DBGI_01_08_11.mzML Peak area,20220504_groupB_DBGI_01_08_12.mzML Peak area,20220504_groupB_DBGI_01_08_13.mzML Peak area,20220504_groupB_DBGI_01_08_14.mzML Peak area,20220504_groupB_DBGI_01_08_15.mzML Peak area,20220504_groupB_DBGI_01_08_B.mzML Peak area,
1330,227.09141540527344,1.7273236,0,0,0,0,0,0,0,0,0,0,0,0,2255899.2343768124,0,0,0,
1331,489.17633056640625,3.5088352,0,0,0,0,0,0,0,0,0,0,0,0,3834191.098654533,0,0,0,
1332,349.2004699707031,4.5000531,0,0,0,0,0,0,0,0,0,0,0,0,3526967.5900938753,0,0,0,
1333,259.0965576171875,2.6097493,0,0,0,0,0,0,0,0,0,0,0,0,2272024.5252484633,0,0,0,
1334,461.17852783203125,3.448757,0,0,0,0,0,0,0,0,0,0,0,0,3719469.9888136564,0,0,0,
1335,457.20701599121094,2.5656355,0,0,0,0,0,0,0,0,0,0,0,0,3241905.649873918,0,0,0,
1336,337.1645202636719,2.9029385,0,0,0,0,0,0,0,0,0,0,0,0,4221922.736779876,0,0,0,
1337,485.1656799316406,2.4370229,0,0,0,0,0,0,0,0,0,0,0,0,3065729.2038467634,0,0,0,
1338,325.16455078125,3.1411098,0,0,0,0,0,0,0,0,0,0,0,0,2937468.4067579713,0,0,0,
1339,253.1072998046875,3.6735681,0,0,0,0,0,0,0,0,0,0,0,0,5058294.057544708,0,0,0,
1340,193.0496063232422,2.3107668,0,0,0,0,0,0,0,0,0,0,0,0,5167735.662736391,0,0,0,
1341,517.2071533203125,3.9645176,0,0,0,0,0,0,0,0,0,0,0,0,3230073.620000613,0,0,0,
1343,489.1758117675781,3.8062618,0,0,0,0,0,0,0,0,0,0,0,0,3885946.5044187247,0,0,0,
1345,376.10333251953125,4.5085361,0,0,0,0,0,0,0,0,0,0,0,0,3737158.4316006526,0,0,0,
1346,249.11233520507812,4.7169807,0,0,0,0,0,0,0,0,0,0,0,0,4745642.123097302,0,0,0,
1348,282.1649169921875,4.5085361,0,0,0,0,0,0,0,0,0,0,0,0,3649717.2778453194,0,0,0,
1349,331.1308288574219,4.2409903,0,0,0,0,0,0,0,0,0,0,0,0,3690060.6911272556,0,0,0,
1350,281.10205078125,2.9235904,0,0,0,0,0,0,0,0,0,0,0,0,2487106.761339969,0,0,0,
1353,211.13336181640625,3.181407,0,0,0,0,0,0,0,0,0,0,0,0,3397491.005675244,0,0,0,
1354,291.19541931152344,4.3079707,0,0,0,0,0,0,0,0,0,0,0,0,2765843.587302368,0,0,0,
1356,285.0758361816406,3.8477028,0,0,0,0,0,0,0,0,0,0,0,0,4181290.107425215,0,0,0,
1358,291.15911865234375,3.1708905,0,0,0,0,0,0,0,0,0,0,0,0,2039627.373973886,0,0,0,
1360,295.1541748046875,2.8527373,0,0,0,0,0,0,0,0,0,0,0,0,2114846.4904396734,0,0,0,
1361,321.1697082519531,4.1939577,0,0,0,0,0,0,0,0,0,0,0,0,5554996.411501294,0,0,0,
1362,343.19036865234375,6.1239441,0,0,0,0,0,0,0,0,0,0,0,0,2562002.173071043,0,0,0,
1363,303.1590881347656,4.8220418,0,0,0,0,0,0,0,0,0,0,0,0,2724748.769555424,0,0,0,
1364,599.2337036132812,2.842827,0,0,0,0,0,0,0,0,0,0,0,0,3308656.453892045,0,0,0,
1365,249.11216735839844,4.5360045,0,0,0,0,0,0,0,0,0,0,0,0,3741991.4053289946,0,0,0,
1366,687.2492065429688,2.9636938,0,0,0,0,0,0,0,0,0,0,0,0,6230299.284095331,0,0,0,
1367,363.21661376953125,4.7689528,0,0,0,0,0,0,0,0,0,0,0,0,2473374.3545803647,0,0,0,
1368,223.096435546875,2.6681255,0,0,0,0,0,0,0,0,0,0,0,0,2577981.967730046,0,0,0,
1369,297.13330078125,3.001312,0,0,0,0,0,0,0,0,0,0,0,0,5798934.64222591,0,0,0,
1370,247.0964813232422,5.4656983,0,0,0,0,0,0,0,0,0,0,0,0,3110591.1268612198,0,0,0,
1371,417.3363494873047,5.4348613,0,0,0,0,0,0,0,0,0,0,0,0,2488353.774440308,0,0,0,
1372,347.2217102050781,4.8875866,0,0,0,0,0,0,0,0,0,0,0,0,2431159.929191597,0,0,0,
1373,527.2125854492188,2.4573435,0,0,0,0,0,0,0,0,0,0,0,0,1759067.5926020863,0,0,0,
1374,309.096923828125,2.3847737,0,0,0,0,0,0,0,0,0,0,0,0,4390917.649274733,0,0,0,
1375,593.2722778320312,5.4150386,0,0,0,0,0,0,0,0,0,0,0,0,3062318.542361131,0,0,0,
1376,237.07620239257812,3.5292391,0,0,0,0,0,0,0,0,0,0,0,0,2636142.9190818556,0,0,0,
1377,201.11226654052734,1.3099721,0,0,0,0,0,0,0,0,0,0,0,0,3944720.561561994,0,0,0,
1378,331.15187072753906,3.3796497,0,0,0,0,0,0,0,0,0,0,0,0,2792981.569647197,0,0,0,
1379,251.1278076171875,3.068665,0,0,0,0,0,0,0,0,0,0,0,0,5329138.884300104,0,0,0,
1380,487.2327575683594,5.161143,0,0,0,0,0,0,0,0,0,0,0,0,2160607.2243477744,0,0,0,
1381,241.10702514648438,2.5862394,0,0,0,0,0,0,0,0,0,0,0,0,2404994.8605205533,0,0,0,
1382,211.09649658203125,1.7095593,0,0,0,0,0,0,0,0,0,0,0,0,1872401.617252882,0,0,0,
1383,275.12815856933594,3.1987276,0,0,0,0,0,0,0,0,0,0,0,0,2595144.7724809013,0,0,0,
1384,319.1902160644531,3.4389926,0,0,0,0,0,0,0,0,0,0,0,0,2379157.0017530588,0,0,0,
1385,268.1911926269531,3.1987276,0,0,0,0,0,0,0,0,0,0,0,0,4705890.022937074,0,0,0,
1387,223.13282012939453,5.6210499,0,0,0,0,0,0,0,0,0,0,0,0,2606982.845290656,0,0,0,
1388,419.1338348388672,3.617671,0,0,0,0,0,0,0,0,0,0,0,0,3357594.576550847,0,0,0,
1389,293.0630798339844,1.2027944,0,0,0,0,0,0,0,0,0,0,0,0,3356201.7891372107,0,0,0,
1390,207.06504821777344,2.3847737,0,0,0,0,0,0,0,0,0,0,0,0,2142847.4668467287,0,0,0,
1393,485.165771484375,3.3887642,0,0,0,0,0,0,0,0,0,0,0,0,2049381.1485315163,0,0,0,
1394,295.11761474609375,2.793459,0,0,0,0,0,0,0,0,0,0,0,0,1978928.6170340814,0,0,0,
1395,335.1491394042969,3.8682004,0,0,0,0,0,0,0,0,0,0,0,0,1978909.1056162673,0,0,0,
1396,285.1327362060547,2.9636938,0,0,0,0,0,0,0,0,0,0,0,0,3711360.942214313,0,0,0,
1397,289.1047668457031,2.1843727,0,0,0,0,0,0,0,0,0,0,0,0,1673466.6078059839,0,0,0,
1398,487.2323303222656,4.481797,0,0,0,0,0,0,0,0,0,0,0,0,1996072.978287561,0,0,0,
1399,335.18528747558594,4.1665644,0,0,0,0,0,0,0,0,0,0,0,0,2194525.0241516326,0,0,0,
1400,303.1590881347656,6.0534078,0,0,0,0,0,0,0,0,0,0,0,0,2165573.8061171127,0,0,0,
1401,418.3439636230469,5.5433657,0,0,0,0,0,0,0,0,0,0,0,0,2017177.2664369144,0,0,0,
1402,221.11746215820312,3.1987276,0,0,0,0,0,0,0,0,0,0,0,0,3461842.651437291,0,0,0,
1403,471.1502990722656,2.7743905,0,0,0,0,0,0,0,0,0,0,0,0,2935078.490843617,0,0,0,
1404,303.1590881347656,4.5837787,0,0,0,0,0,0,0,0,0,0,0,0,2591115.4084811094,0,0,0,
1405,221.11741638183594,2.5078947,0,0,0,0,0,0,0,0,0,0,0,0,1982786.0478324643,0,0,0,
1406,263.1277313232422,4.7075101,0,0,0,0,0,0,0,0,0,0,0,0,2678273.2950073304,0,0,0,
1407,417.3363952636719,7.0871382999999994,0,0,0,0,0,0,0,0,0,0,0,0,2464597.090461004,0,3956247.7102551535,0,
1408,525.1976928710938,3.5088352,0,0,0,0,0,0,0,0,0,0,0,0,1802478.8891475264,0,0,0,
1409,303.1590881347656,4.2226553,0,0,0,0,0,0,0,0,0,0,0,0,1717517.781704444,0,0,0,
1410,343.1514587402344,4.4912969,0,0,0,0,0,0,0,0,0,0,0,0,1.1057836568299003E7,0,0,0,
1411,515.2278137207031,5.4763794,0,0,0,0,0,0,0,0,0,0,0,0,2405464.0762998573,0,0,0,
1412,601.3001098632812,4.4912969,0,0,0,0,0,0,0,0,0,0,0,0,2864701.8838976575,0,0,0,
1413,317.1748352050781,4.0837117,0,0,0,0,0,0,0,0,0,0,0,0,2243066.065499826,0,0,0,
1414,247.09432983398438,2.9449336,0,0,0,0,0,0,0,0,0,0,0,0,1888123.0970002539,0,0,0,
1415,291.19488525390625,3.3017802,0,0,0,0,0,0,0,0,0,0,0,0,1670306.5136782571,0,0,0,
1416,291.122802734375,4.43215,0,0,0,0,0,0,0,0,0,0,0,0,3016240.275236643,0,0,0,
1417,225.07582092285156,3.5591177,0,0,0,0,0,0,0,0,0,0,0,0,2276127.8945100317,0,0,0,
1418,311.1488952636719,3.1314473,0,0,0,0,0,0,0,0,0,0,0,0,2965094.4644517964,0,0,0,
1419,303.15899658203125,5.341819,0,0,0,0,0,0,0,0,0,0,0,0,2643002.7733304966,0,0,0,
1421,319.15411376953125,3.9273619,0,0,0,0,0,0,0,0,0,0,0,0,3750008.1103059305,0,0,0,
1422,277.14349365234375,5.4552901,0,0,0,0,0,0,0,0,0,0,0,0,1806744.4385693003,0,0,0,
1423,317.0995788574219,3.2830367,0,0,0,0,0,0,0,0,0,0,0,0,3907816.969054293,0,0,0,
1424,277.1435089111328,5.3024132,0,0,0,0,0,0,0,0,0,0,0,0,2063959.6357542854,0,0,0,
1426,379.2112731933594,4.9656333,0,0,0,0,0,0,0,0,0,0,0,0,1538360.154636913,0,0,0,
1433,485.2170715332031,5.5433657,0,0,0,0,0,0,0,0,0,0,0,0,2103522.9109140257,0,0,0,
1434,385.19842529296875,5.3535293,0,0,0,0,0,0,0,0,0,0,0,0,1573849.9343655212,0,0,0,
1435,307.15374755859375,4.1843579,0,0,0,0,0,0,0,0,0,0,0,0,2120642.6710901405,0,0,0,
1438,291.18157958984375,1.398835,0,0,0,0,0,0,0,0,0,0,0,0,9034579.560132744,0,0,0,
1440,223.09646606445312,4.05361,0,0,0,0,0,0,0,0,0,0,0,0,1552164.2040723625,0,0,0,
1443,219.12278747558594,1.3099721,0,0,0,0,0,0,0,0,0,0,0,0,2335201.7541397465,0,0,0,
1444,239.1278839111328,1.8780483,0,0,0,0,0,0,0,0,0,0,0,0,1515176.9457817534,0,0,0,
1445,177.0546875,4.7075101,0,0,0,0,0,0,0,0,0,0,0,0,1433316.7024797383,0,0,0,
1446,361.201171875,4.0837117,0,0,0,0,0,0,0,0,0,0,0,0,2804667.5958234384,0,0,0,
1448,267.12274169921875,3.8780522,0,0,0,0,0,0,0,0,0,0,0,0,1761800.37887025,0,0,0,
1450,309.1703796386719,4.0168522,0,0,0,0,0,0,0,0,0,0,0,0,1710573.4670682007,0,0,0,
1452,343.1902770996094,4.9757935,0,0,0,0,0,0,0,0,0,0,0,0,1341467.163017808,0,0,0,
1453,485.21722412109375,5.3730705,0,0,0,0,0,0,0,0,0,0,0,0,1445740.1092156724,0,0,0,
1454,351.1802978515625,4.7364929,0,0,0,0,0,0,0,0,0,0,0,0,3011891.915213616,0,0,0,
1455,432.35980224609375,6.213622,0,0,0,0,0,0,0,0,0,0,0,0,2564651.7270172415,0,0,0,
1456,239.1278533935547,3.2644703,0,0,0,0,0,0,0,0,0,0,0,0,1801893.8494066924,0,0,0,
1457,377.19635009765625,4.2594088,0,0,0,0,0,0,0,0,0,0,0,0,1264244.0703738783,0,0,0,
1458,326.14459228515625,0.98427907,0,0,0,0,0,0,0,0,0,0,0,0,3616396.4642499024,0,0,0,
1459,235.096435546875,3.0483633,0,0,0,0,0,0,0,0,0,0,0,0,1270447.963235815,0,0,0,
1461,335.14898681640625,4.5646165,0,0,0,0,0,0,0,0,0,0,0,0,2745287.1097455192,0,0,0,
1462,139.03900146484375,1.2671206,0,0,0,0,0,0,0,0,0,0,0,0,1853335.6685671923,0,0,0,
1463,393.3515167236328,5.46082955,0,0,0,0,0,0,0,0,0,0,0,0,2148111.1103906995,0,2335758.1185380747,0,
1464,401.1944885253906,3.9366702,0,0,0,0,0,0,0,0,0,0,0,0,2809031.8851468745,0,0,0,
1465,327.14398193359375,3.311778,0,0,0,0,0,0,0,0,0,0,0,0,1286909.951284884,0,0,0,
1466,215.069580078125,5.6118584,0,0,0,0,0,0,0,0,0,0,0,0,2535553.4135562945,0,0,0,
1467,319.1542663574219,4.4720534,0,0,0,0,0,0,0,0,0,0,0,0,5215408.725914727,0,0,0,
1468,559.2537841796875,4.605918,0,0,0,0,0,0,0,0,0,0,0,0,4092912.173250653,0,0,0,
1469,197.0809783935547,1.8564741,0,0,0,0,0,0,0,0,0,0,0,0,1554889.7418339327,0,0,0,
1470,291.122802734375,3.068665,0,0,0,0,0,0,0,0,0,0,0,0,1260425.4766905035,0,0,0,
1471,195.1016845703125,4.3700508,0,0,0,0,0,0,0,0,0,0,0,0,1380503.0774062218,0,0,0,
1472,489.2119445800781,3.8977521,0,0,0,0,0,0,0,0,0,0,0,0,1262840.8107481021,0,0,0,
1473,379.2115478515625,5.1138518,0,0,0,0,0,0,0,0,0,0,0,0,1254694.6943763755,0,0,0,
1475,433.33135986328125,5.8067784,0,0,0,0,0,0,0,0,0,0,0,0,1293730.772552631,0,0,0,
1476,331.09991455078125,0.9755541,0,0,0,0,0,0,0,0,0,0,0,0,3676512.3125787964,0,0,0,
1477,247.0964813232422,4.8220418,0,0,0,0,0,0,0,0,0,0,0,0,1259281.5784673388,0,0,0,
1478,347.2217712402344,5.9445345,0,0,0,0,0,0,0,0,0,0,0,0,2251233.2970123542,0,0,0,
1479,417.3363952636719,5.6396371,0,0,0,0,0,0,0,0,0,0,0,0,1210663.8041310236,0,0,0,
1480,377.1958923339844,4.42519965,0,0,0,0,0,0,0,0,0,0,0,0,1264148.199837391,0,0,672020.6847156609,
1483,267.1228942871094,3.617671,0,0,0,0,0,0,0,0,0,0,0,0,3544730.28322798,0,0,0,
1484,497.1654357910156,3.0586694,0,0,0,0,0,0,0,0,0,0,0,0,1236313.35848475,0,0,0,
1485,401.193603515625,4.4522538,0,0,0,0,0,0,0,0,0,0,0,0,1399793.7151301373,0,0,0,
1487,585.30615234375,5.3118798,0,0,0,0,0,0,0,0,0,0,0,0,1125647.766720472,0,0,0,
1488,283.1177062988281,3.0392968,0,0,0,0,0,0,0,0,0,0,0,0,2192897.115820981,0,0,0,
1489,267.0863494873047,2.4891221,0,0,0,0,0,0,0,0,0,0,0,0,8000596.686399377,0,0,0,
1491,453.3365783691406,4.2784335,0,0,0,0,0,0,0,0,0,0,0,0,1267473.5613691784,0,0,0,
1492,581.236083984375,4.2882772,0,0,0,0,0,0,0,0,0,0,0,0,2068659.3392461957,0,0,0,
1493,277.1070861816406,3.2737619,0,0,0,0,0,0,0,0,0,0,0,0,6931065.199785656,0,0,0,
1494,323.1489715576172,3.6272001,0,0,0,0,0,0,0,0,0,0,0,0,2695693.296913122,0,0,0,
1495,417.33642578125,6.6425297,0,0,0,0,0,0,0,0,0,0,0,0,1190368.0524312162,0,0,0,
1497,207.06524658203125,4.0837117,0,0,0,0,0,0,0,0,0,0,0,0,1670418.096330761,0,0,0,
1498,249.11212158203125,2.2796524,0,0,0,0,0,0,0,0,0,0,0,0,1160897.908533379,0,0,0,
1501,247.0964813232422,4.5837787,0,0,0,0,0,0,0,0,0,0,0,0,2144956.924921513,0,0,0,
1502,223.09619140625,3.0392968,0,0,0,0,0,0,0,0,0,0,0,0,1061026.9593832474,0,0,0,
1503,223.13291931152344,4.8552558,0,0,0,0,0,0,0,0,0,0,0,0,1293807.3272812637,0,0,0,
1504,277.166015625,1.3560287999999998,0,0,0,0,0,0,0,0,0,0,0,0,5870455.050997499,2.9774178263747558E7,0,0,
1505,225.07579040527344,1.5871865,0,0,0,0,0,0,0,0,0,0,0,0,942223.6850548068,0,0,0,
1507,409.3318176269531,5.6302435,0,0,0,0,0,0,0,0,0,0,0,0,2483342.637803988,0,0,0,
1509,270.0972595214844,1.2335209,0,0,0,0,0,0,0,0,0,0,0,0,1927198.7007745325,0,0,0,
1512,585.3064575195312,6.0739575,0,0,0,0,0,0,0,0,0,0,0,0,1124009.8499484693,0,0,0,
1513,309.2060546875,3.1411098,0,0,0,0,0,0,0,0,0,0,0,0,2015585.6615358733,0,0,0,
1516,195.06558227539062,3.4897459,0,0,0,0,0,0,0,0,0,0,0,0,1050215.9427601756,0,0,0,
1518,545.2379760742188,3.9184268,0,0,0,0,0,0,0,0,0,0,0,0,986326.3981394067,0,0,0,
1520,235.09647369384766,5.1233975,0,0,0,0,0,0,0,0,0,0,0,0,2202576.7240986517,0,0,0,
1524,223.13294982910156,5.2307416,0,0,0,0,0,0,0,0,0,0,0,0,1050185.57800254,0,0,0,
1527,359.1465148925781,4.0937594,0,0,0,0,0,0,0,0,0,0,0,0,1362809.3794574123,0,0,0,
1528,435.34703063964844,5.5269639,0,0,0,0,0,0,0,0,0,0,0,0,1144131.8666248142,0,0,0,
1529,369.15478515625,4.035379,0,0,0,0,0,0,0,0,0,0,0,0,5119938.614173952,0,0,0,
1532,557.2744140625,4.8875866,0,0,0,0,0,0,0,0,0,0,0,0,1027008.5548227958,0,0,0,
1533,277.1069641113281,4.5646165,0,0,0,0,0,0,0,0,0,0,0,0,1007785.0626424034,0,0,0,
1535,335.1491394042969,4.05361,0,0,0,0,0,0,0,0,0,0,0,0,1345873.413671804,0,0,0,
1536,377.1960144042969,5.4051306,0,0,0,0,0,0,0,0,0,0,0,0,863466.0536647518,0,0,0,
1538,223.0963592529297,5.0180345,0,0,0,0,0,0,0,0,0,0,0,0,1029982.8235035002,0,0,0,
1539,524.3710327148438,5.3102667,0,0,0,0,0,0,0,0,0,0,0,0,1601890.150720781,2530646.588554191,2138911.1396597824,0,
1540,287.12774658203125,6.1239441,0,0,0,0,0,0,0,0,0,0,0,0,883275.9672671402,0,0,0,
1541,293.13836669921875,4.0837117,0,0,0,0,0,0,0,0,0,0,0,0,2426495.4421837563,0,0,0,
1542,359.14649963378906,3.6636078,0,0,0,0,0,0,0,0,0,0,0,0,2992780.301329597,0,0,0,
1546,263.127685546875,3.5689405,0,0,0,0,0,0,0,0,0,0,0,0,963870.6481061426,0,0,0,
1547,275.1277313232422,5.1233975,0,0,0,0,0,0,0,0,0,0,0,0,987076.2914107377,0,0,0,
1548,183.10169982910156,1.3099721,0,0,0,0,0,0,0,0,0,0,0,0,1506308.6704231855,0,0,0,
1550,265.1070556640625,2.5271362,0,0,0,0,0,0,0,0,0,0,0,0,1011924.7411614298,0,0,0,
1554,223.0967254638672,3.7108508,0,0,0,0,0,0,0,0,0,0,0,0,836312.7942140624,0,0,0,
1557,487.232421875,4.9092424,0,0,0,0,0,0,0,0,0,0,0,0,954703.8965068259,0,0,0,
1558,293.1747741699219,6.321216,0,0,0,0,0,0,0,0,0,0,0,0,869818.8758600586,0,0,0,
1560,249.11212158203125,5.5086875,0,0,0,0,0,0,0,0,0,0,0,0,838084.2328927456,0,0,0,
1562,239.05506896972656,2.1088301,0,0,0,0,0,0,0,0,0,0,0,0,1841473.6240991312,0,0,0,
1563,475.16009521484375,3.8278888,0,0,0,0,0,0,0,0,0,0,0,0,1483827.3762527811,0,0,0,
1564,265.10693359375,4.9092424,0,0,0,0,0,0,0,0,0,0,0,0,1009425.8320783188,0,0,0,
1568,347.22186279296875,5.0280219,0,0,0,0,0,0,0,0,0,0,0,0,773979.9038227589,0,0,0,
1571,622.2774658203125,6.3389408,0,0,0,0,0,0,0,0,0,0,0,0,870273.0741153763,0,0,0,
1573,221.11727905273438,4.135967,0,0,0,0,0,0,0,0,0,0,0,0,998668.7446333026,0,0,0,
1576,225.0758514404297,1.2027944,0,0,0,0,0,0,0,0,0,0,0,0,873857.9835813711,0,0,0,
1577,307.16827392578125,1.2027944,0,0,0,0,0,0,0,0,0,0,0,0,1476014.0207392483,0,0,0,
1578,279.1236267089844,3.9645176,0,0,0,0,0,0,0,0,0,0,0,0,1147936.1255783432,0,0,0,
1585,239.09152221679688,3.4684629,0,0,0,0,0,0,0,0,0,0,0,0,1034448.6139658429,0,0,0,
1588,229.15475463867188,0.57333128,0,0,0,0,0,0,0,0,0,0,0,0,3945894.0316445637,0,0,0,
1590,448.1789245605469,0.98427907,0,0,0,0,0,0,0,0,0,0,0,0,1178285.4998483264,0,0,0,
1591,270.09730529785156,0.89331888,0,0,0,0,0,0,0,0,0,0,0,0,1506512.0492790935,0,1396146.041752088,0,
1593,277.1070861816406,3.7847416,0,0,0,0,0,0,0,0,0,0,0,0,825523.6733725319,0,0,0,
1601,415.3572998046875,6.2023808,0,0,0,0,0,0,0,0,0,0,0,0,749091.0621707793,0,0,0,
1602,182.0813191731771,0.49231677999999995,0,0,0,0,0,0,0,0,0,0,0,0,1556486.794357002,5063371.504110937,6641593.489809439,0,
1603,104.11473083496094,0.41155495,0,0,0,0,0,0,0,0,0,0,0,0,1675493.3488807227,1639998.4266225947,0,0,
1609,291.08409118652344,0.705609455,0,0,0,0,0,0,0,0,0,0,0,0,881331.4298670646,0,5283616.055810266,0,
1611,229.15480041503906,0.69564398,0,0,0,0,0,0,0,0,0,0,0,0,1139208.2588757465,0,0,0,
1613,343.15142822265625,4.2981271,0,0,0,0,0,0,0,0,0,0,0,0,721324.3819547882,0,0,0,
1614,465.1029968261719,1.9186441,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0926459476442937E7,0,0,
1615,293.160888671875,1.2694147,0,0,0,0,0,0,0,0,0,0,0,0,0,9.514765805956395E7,0,0,
1616,549.1237182617188,2.3375916,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4089014185578967E7,0,0,
1617,453.33653259277344,6.0264567,0,0,0,0,0,0,0,0,0,0,0,0,0,8648807.796202084,0,0,
1618,625.2124633789062,1.9378688,0,0,0,0,0,0,0,0,0,0,0,0,0,7950140.073394472,0,0,
1619,295.22694396972656,3.0347287,0,0,0,0,0,0,0,0,0,0,0,0,0,5338402.50783906,0,0,
1620,295.1765594482422,0.70121525,0,0,0,0,0,0,0,0,0,0,0,0,0,4.387431249175566E7,0,0,
1621,213.1486358642578,3.0347287,0,0,0,0,0,0,0,0,0,0,0,0,0,4637686.184769616,0,0,
1622,330.2640075683594,3.7689046,0,0,0,0,0,0,0,0,0,0,0,0,0,6220671.559389165,0,0,
1623,358.29527282714844,3.7689046,0,0,0,0,0,0,0,0,0,0,0,0,0,6507084.49095832,0,0,
1625,429.37286376953125,7.3798458,0,0,0,0,0,0,0,0,0,0,0,0,0,5225491.550123904,0,0,
1626,640.2232055664062,1.9378688,0,0,0,0,0,0,0,0,0,0,0,0,0,3474767.77564593,0,0,
1627,227.16417694091797,3.4684114,0,0,0,0,0,0,0,0,0,0,0,0,0,2639023.1775656305,0,0,
1628,390.3214416503906,3.4684114,0,0,0,0,0,0,0,0,0,0,0,0,0,2580015.006692251,0,0,
1629,311.17138671875,0.57602781,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4561053718535516E7,0,0,
1630,335.2193145751953,3.7689046,0,0,0,0,0,0,0,0,0,0,0,0,0,3008337.5798859275,0,0,
1631,410.2398681640625,1.2694147,0,0,0,0,0,0,0,0,0,0,0,0,0,9478405.95429778,0,0,
1632,820.593505859375,6.970796,0,0,0,0,0,0,0,0,0,0,0,0,0,3596104.6758060455,0,0,
1633,367.2456359863281,3.4684114,0,0,0,0,0,0,0,0,0,0,0,0,0,2048080.0619551905,0,0,
1634,393.27845764160156,5.1663118,0,0,0,0,0,0,0,0,0,0,0,0,0,1938068.8703327044,0,0,
1637,455.35198974609375,6.0802541,0,0,0,0,0,0,0,0,0,0,0,0,0,1512913.7117685678,0,0,
1638,291.1453552246094,1.2694147,0,0,0,0,0,0,0,0,0,0,0,0,0,8811960.521297809,0,0,
1639,482.3242492675781,5.2798438,0,0,0,0,0,0,0,0,0,0,0,0,0,1772438.2524395692,0,0,
1640,409.27362060546875,4.96163765,0,0,0,0,0,0,0,0,0,0,0,0,0,1319239.743829898,1387832.5811784598,0,
1641,328.2483825683594,3.7485716,0,0,0,0,0,0,0,0,0,0,0,0,0,971160.2703746211,0,0,
1645,116.07092666625977,0.42647338999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,3859592.2688408345,5868145.502132917,0,
1647,219.17417907714844,2.415774,0,0,0,0,0,0,0,0,0,0,0,0,0,1786356.0323324944,0,0,
1648,181.1223602294922,4.0224423,0,0,0,0,0,0,0,0,0,0,0,0,0,613548.5533124051,0,0,
1651,243.05325317382812,1.1319985,0,0,0,0,0,0,0,0,0,0,0,0,0,1070871.694242844,0,0,
1652,428.25030517578125,0.57602781,0,0,0,0,0,0,0,0,0,0,0,0,0,2724811.9258696986,0,0,
1654,289.0685119628906,0.8178551,0,0,0,0,0,0,0,0,0,0,0,0,0,1888472.0229258838,0,0,
1655,313.27362060546875,4.9386341,0,0,0,0,0,0,0,0,0,0,0,0,0,666614.941621864,0,0,
1656,410.23980712890625,1.1036278,0,0,0,0,0,0,0,0,0,0,0,0,0,2460711.3185071875,0,0,
1658,446.37481689453125,6.3919571,0,0,0,0,0,0,0,0,0,0,0,0,0,811114.4099902468,0,0,
1659,824.552001953125,5.9064023,0,0,0,0,0,0,0,0,0,0,0,0,0,823052.785017372,0,0,
1661,291.14532470703125,1.5981929,0,0,0,0,0,0,0,0,0,0,0,0,0,2364520.6166992467,0,0,
1665,130.04998779296875,0.93187653,0,0,0,0,0,0,0,0,0,0,0,0,0,3884026.9751981352,0,0,
1666,167.07029724121094,0.9508509,0,0,0,0,0,0,0,0,0,0,0,0,0,932421.5746602946,0,0,
1667,549.1239013671875,2.62905,0,0,0,0,0,0,0,0,0,0,0,0,0,1354191.1654246768,0,0,
1668,407.31568908691406,6.3346636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2445723950567225E8,0,
1669,301.1183166503906,2.4369166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.449497241515045E7,0,
1671,293.10174560546875,2.3705176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.232045077245352E7,0,
1672,421.3314514160156,6.607749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2021597019619977E7,0,
1673,283.0965270996094,2.9751538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8531185.124732206,0,
1674,425.3261260986328,5.8288675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8033699.7047971785,0,
1675,369.2275085449219,3.8895479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6653262.530298235,0,
1676,335.2218017578125,5.7082298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9130749.163036354,0,
1677,464.212890625,1.385633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4174432.9503364833,0,
1678,642.2390441894531,2.2058472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4850949.666800731,0,
1679,191.14308166503906,1.8153471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6377560.239546081,0,
